Clinic,Service,Price,URL
Hello Clinic,IV Drip - Hello Detox,฿790,https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,IV Drip - Hello Bright,"฿1,500",https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,IV Drip - Hello Snow White,"฿3,000",https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,Thermage 300 shot,"฿25,990",https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,Thermage 600  shot,"฿37,990",https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,Thermage 900 shot,"฿42,990",https://www.gowabi.com/en/provider/hello-clinic
Hello Clinic,RF Massage (Face) - perfect after your Meso Fat,"฿1,899",https://www.gowabi.com/en/provider/hello-clinic
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal - Armpit/Bikini Line/Mustache/Beard (Choose 1 area) 1 time (Only Thursday and Friday) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],฿690,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal : Brazilian V.I.O including Buttocks / Upper Legs / Lower Legs (Choose 1 area) 1 time (Only Thursday and Friday) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿1,290",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Atomix PDRN - Undereyes Corrector [Flash Sale eVoucher],฿899,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,MESO SR-Collagen 2 cc. ทั่วหน้า [Flash Sale eVoucher],฿599,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,NAC-C IV Drip 150 ml [Flash Sale eVoucher],฿880,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal : Brazilian V.I.O including Buttocks / Upper Legs / Lower Legs (Choose 1 area) 1 time + Hydration Cryo Cooling 1 time + Express Queue (You can use the queue every day) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿1,890",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Meso Kill Spot 1 time [Flash Sale eVoucher],฿599,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal - Upper + Lower Leg / Back / Abdomen (Choose 1 area) 1 time (Thursday and Friday only) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿1,990",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Mutivita-Booster IV push 30ml. [Flash Sale eVOucher],฿399,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,BIOCenta Collagen (สูตรพัฒนาจาก Made Collagen) 3 times [Flash Sale eVoucher],"฿1,190",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,MESO SR-Collagen 4 cc. ทั่วหน้า [Flash Sale eVoucher],฿990,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Press Acne / Clear Acne (Free Light Therapy 1 time) {Flash Sale eVoucher},฿399,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,5 steps acne treatment 1 time [Flash Sale eVoucher],฿990,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Glutamax Anti-Spot (1 time) [Flash Sale eVoucher],"฿2,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal - Armpit/Bikini Line/Mustache/Beard (Choose 1 area) 1 time + Hydration Cryo Cooling 1 time + Express Queue (You can use the queue every day) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿1,290",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal : Brazilian Hair/Face/Upper Arm (Choose 1 area) 1 time (Thursday and Friday only) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],฿990,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,IV Push Concentration Vitamins - Mega Dose [Flash Sale eVoucher],฿399,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal : Brazilian Hair/Face/Upper Arm Hair (Choose 1 area) 1 time + Hydration Cryo Cooling 1 time + Express Queue (You can use the queue every day) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿1,590",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Triwave Diode Hair Removal - Upper + Lower Leg / Back / Abdomen (Choose 1 area) 1 time + Hydration Cryo Cooling 1 time + Express Queue (You can use the queue every day) Free! ND-Yag Laser U.S.A. Brightening 1 time (1 Purchase / User) [Flash Sale eVoucher],"฿2,590",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,5 steps to treat melasma / freckles 1 time [Flash Sale eVoucher],฿990,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lapex (Free Light Therapy 1 time) {Flash Sale eVoucher},฿399,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Meso fat reduce 5cc [Flash Sale eVoucher],฿990,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Meso Fresh Gluta 4cc [Flash Sale eVoucher],฿999,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Mutivita-Booster IV drip 100ml [Flash Sale eVoucher],฿599,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Mega Bright Facial Laser + Facial Cryo + Mask [Flash Sale eVoucher],฿599,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,บท็อกซ์ (Allergan) - Can choose area (100 Units) + HIFU (100 Shots) + Meso Fat  (10 cc.),"฿25,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,บท็อกซ์ (xeo.min) - Can choose area (100 Units) Free! HIFU (100 Shots) + Meso Fat  (10 cc.),"฿24,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,P.RP - Whole Face/ Hair (3 Times),"฿10,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Fresh Stem Cell 5 mc (free Fresh Placenta 5 cc),"฿89,000",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,P.RPs Lite 5 cc. 2 Times [Flash Sale eVoucher],"฿1,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Underarms Treatment (2 times),"฿1,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Mega Bright Facial Laser + Facial Cryo + Mask,"฿1,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Scarless Fine Scan Program (5 Times) Free! Mask + Light Therapy (5 Times),"฿15,000",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,IV Drip Vitamins - Mega Dose,"฿3,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Skin Barrier Protect IV Drip,"฿4,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Immune Booster IV Drip,"฿4,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Super Neuro Booster IV Drip,"฿4,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Skin Crystal IV Drip,"฿4,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Immune reboost drip,"฿1,499",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Skin Reborn Mini Booster 1 cc 2 Times [Flash Sale eVoucher],฿590,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,PRFM 1 time,"฿10,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,P.RPs 1 time : 2 tube,"฿6,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Exilis Elite Full Face,"฿30,000",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Exilis Elite Past of Face,"฿15,000",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Fresh Gluta 1 time,"฿1,490",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lite PN Eyes Carisma 1 cc. 2 Times [Flash Sale eVoucher],฿490,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lite Overnight Reskin 1 cc.2 Times [Flash Sale eVoucher],฿590,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lite Arbutus Plus Anti-Melasma 1  cc. 2 Times [Flash Sale eVoucher],฿690,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lite Derma-Glossy 1 cc. 2 Times [Flash Sale eVoucher],฿590,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Exilis Fat Firming - Belly,"฿7,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Mesode Plus 3 cc.,"฿3,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Atomix PDRN 5 cc.,"฿5,900",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Arbutin 1 cc.,"฿1,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Meso Super Aura Love (1 time) [Flash Sale eVoucher],฿499,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Natural Acne Treatment 5 Stepes,"฿1,200",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Lite Acne Clear 1 cc. 2 Times [Flash Sale eVoucher],฿590,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,CHANUN Signature Acne Stop 2 cc.[Flash Sale eVoucher],฿499,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Exilis Fat Firming - Face (1 Spot),"฿3,500",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Exilis Fat Firming - Wholeface (5 Spot),"฿8,550",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Korea Meso Fat (Lipolysis) - Cheek and Double Chin (10 cc.),"฿3,990",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Ruby Fat 10 cc. 3 Times [Flash Sale eVoucher],"฿7,800",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,LED Light Therapy,฿399,https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Atomix PDRN - Undereyes Corrector,"฿3,150",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Chanun Aesthetic&Wellness,Facial Fresh Program,"฿2,250",https://www.gowabi.com/en/provider/chanun-aesthetic-wellness
Let Mein Clinic,Buffet Choose 2 Service [Flash Sale eVoucher],"฿2,699",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Aura White IV Drip,฿999,https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,บท็อกซ์ Forehead,"฿3,500",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Cool Body Shaper 4D Price 4 Areas,"฿9,900",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Meso Blink 10 cc,"฿2,900",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Underarms KOREA HAIR LASER IPL (12 times),"฿3,900",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,KOREA MATRIX LASER IPL,"฿1,999",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Fine Thread Lifting (4 threads),"฿5,499",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Let Mein Clinic,Meso Fat 10 cc,"฿2,999",https://www.gowabi.com/en/provider/let-mein-clinic-ffc23ba4-162f-4880-b8d3-3b58416e4196
Revive Clinic,Blink Eyes - Concentrated Vitamins 3 cc.,"฿3,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Ultraformer lll - Face Lifting (200 Shot) [Flash Sale eVoucher],"฿6,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Under arms / Mustache / Beard *Choose 1 area (1 time) + Miracle reju [Flash Sale eVoucher],฿450,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Upper lip/Underarms/Beard/Chin *Choose 1 area only* (1 Time) + Miracle Reju [Flash Sale eVoucher],฿450,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota - Wrinkle choose 1 area from (Forehead / eye tail / between the eyebrows) ( 50 Units ) [Flash Sale eVoucher],"฿3,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Rejuran + Chanel  [Flash Sale eVoucher],"฿12,990",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Vitamin skin (Korea skin) - glowing skin like Korean girls (Buy 3 cc. Free 3 cc.),"฿5,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Detox Booster-IV drip,"฿1,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal  - Underarms (5 time/5 month) + White peeling [Flash Sale eVoucher],"฿1,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota - Nose,฿899,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota - Massetter Muscle (Unlimited Units) + Meso Fat 10 cc. (Cheek or Double Chin),"฿5,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Fat Bomb 10 cc. - Cheek or Double Chin,"฿3,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Upper lip/Underarms/Beard/Chin *Choose 1 area only* (1 Time) [Flash Sale eVoucher],฿399,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Aura Booster-IV drip,"฿1,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Bikini/Brazilian/Lower legs/Full Arms  *Choose 1 area only* (5 Times) + Miracle Reju  [Flash Sale eVoucher],"฿3,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Under arms / Mustache / Beard *Choose 1 area (5 times) + Miracle reju [Flash Sale eVoucher],"฿1,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Upper Lip (1 Time) [Flash Sale eVoucher],฿399,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Chanel Skin Booster (1 bottle)  [Flash Sale eVoucher],"฿3,990",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Rejuran  (2 cc.)  [Flash Sale eVoucher],"฿9,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota - Massetter Muscle + Face Lift (Unlimited Units) + Meso Fat 15 cc. (Cheek or Double Chin),"฿8,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal ( Underarms ) + White peeling + Miracle Reju  [Flash Sale eVoucher],฿550,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Bikini/Brazilian/Lower legs/Full Arms  *Choose 1 area only* (1 Time) + Miracle Reju  [Flash Sale eVoucher],฿850,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota -  Face lifting ( 50 Unit ) [Flash Sale eVoucher],"฿3,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Brazilian (5 time/5 month)  + Miracle Reju [Flash Sale eVoucher],"฿3,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Meso Therapy - White shot or Derma care 16 spots,"฿1,900",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,บท็อกซ์ Nabota - Jaw ( 50 Unit ) [Flash Sale eVoucher],"฿3,500",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Ultraformer lll - Face Lifting (300 Shot) [Flash Sale eVoucher],"฿7,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Diode Laser Hair Removal - Under arms  (1 ครั้ง) + Miracle reju + White peeling  [Flash Sale eVoucher],฿550,https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Fat Power Shape 30 cc. - Belly or Body,"฿7,999",https://www.gowabi.com/en/provider/revive-clinic
Revive Clinic,Lipo Lifting Thread 4 Strands,"฿5,500",https://www.gowabi.com/en/provider/revive-clinic
CHANA Clinic,บท็อกซ์ Nabota (Korea) - Facial Lifting (20-30 Units),"฿1,499",https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Mustache (Choose 1 Area) (1 Time),฿199,https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Whole Face (6 Times / 6 Months),"฿1,899",https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Underarms (1 User),฿299,https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Half Legs (1 Time),฿599,https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Half Legs (6 Times / 6 Months),"฿2,999",https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Underarms (1 Time / 1 User),฿99,https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,บท็อกซ์ Nabota (Korea) - Jaws (40-50 Units),"฿3,499",https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Brazilian (6 Times / 6 Months),"฿1,899",https://www.gowabi.com/en/provider/chana-clinic
CHANA Clinic,Diode Laser Hair Removal - Half Arms (6 Times / 6 Months),"฿1,999",https://www.gowabi.com/en/provider/chana-clinic
